Timestamp,Value,Type
7:32:26 PM.317,"23.40\r\n",received
7:32:26 PM.812,"23.40\r\n",received
7:32:27 PM.309,"23.40\r\n",received
7:32:27 PM.805,"23.40\r\n",received
7:32:28 PM.333,"23.40\r\n",received
7:32:28 PM.844,"23.40\r\n",received
7:32:29 PM.341,"23.40\r\n",received
7:32:29 PM.836,"23.40\r\n",received
7:32:30 PM.364,"23.40\r\n",received
7:32:30 PM.861,"23.40\r\n",received
7:32:31 PM.357,"23.40\r\n",received
7:32:31 PM.869,"23.40\r\n",received
7:32:32 PM.381,"23.40\r\n",received
7:32:32 PM.893,"23.40\r\n",received
7:32:33 PM.389,"23.40\r\n",received
7:32:33 PM.884,"23.40\r\n",received
7:32:34 PM.413,"23.40\r\n",received
7:32:34 PM.908,"23.40\r\n",received
7:32:35 PM.421,"23.40\r\n",received
7:32:35 PM.916,"23.40\r\n",received
7:32:36 PM.445,"23.40\r\n",received
7:32:36 PM.941,"23.40\r\n",received
7:32:37 PM.437,"23.40\r\n",received
7:32:37 PM.949,"23.40\r\n",received
7:32:38 PM.461,"23.40\r\n",received
7:32:38 PM.974,"23.40\r\n",received
7:32:39 PM.469,"23.40\r\n",received
7:32:39 PM.964,"23.40\r\n",received
7:32:40 PM.493,"23.40\r\n",received
7:32:40 PM.988,"23.40\r\n",received
7:32:41 PM.501,"23.40\r\n",received
7:32:41 PM.997,"23.40\r\n",received
7:32:42 PM.524,"23.40\r\n",received
7:32:43 PM.21,"23.40\r\n",received
7:32:43 PM.517,"23.40\r\n",received
7:32:44 PM.13,"23.40\r\n",received
7:32:44 PM.541,"23.40\r\n",received
7:32:45 PM.37,"23.40\r\n",received
7:32:45 PM.549,"23.40\r\n",received
7:32:46 PM.45,"23.40\r\n",received
7:32:46 PM.573,"23.40\r\n",received
7:32:47 PM.69,"23.40\r\n",received
7:32:47 PM.564,"23.40\r\n",received
7:32:48 PM.61,"23.40\r\n",received
7:32:48 PM.588,"23.40\r\n",received
7:32:49 PM.101,"23.40\r\n",received
7:32:49 PM.599,"23.40\r\n",received
7:32:50 PM.93,"23.40\r\n",received
7:32:50 PM.622,"23.40\r\n",received
7:32:51 PM.117,"23.40\r\n",received
7:32:51 PM.613,"23.40\r\n",received
7:32:52 PM.126,"23.40\r\n",received
7:32:52 PM.637,"23.40\r\n",received
7:32:53 PM.153,"23.40\r\n",received
7:32:53 PM.644,"23.40\r\n",received
7:32:54 PM.141,"23.40\r\n",received
7:32:54 PM.668,"23.40\r\n",received
7:32:55 PM.164,"23.40\r\n",received
7:32:55 PM.661,"23.40\r\n",received
7:32:56 PM.174,"23.40\r\n",received
7:32:56 PM.684,"23.40\r\n",received
7:32:57 PM.197,"23.40\r\n",received
7:32:57 PM.693,"23.40\r\n",received
7:32:58 PM.188,"23.40\r\n",received
7:32:58 PM.717,"23.40\r\n",received
7:32:59 PM.213,"23.40\r\n",received
7:32:59 PM.725,"23.40\r\n",received
7:33:00 PM.220,"23.40\r\n",received
7:33:00 PM.756,"23.40\r\n",received
7:33:01 PM.244,"23.40\r\n",received
7:33:01 PM.741,"23.40\r\n",received
7:33:02 PM.237,"23.40\r\n",received
7:33:02 PM.765,"23.40\r\n",received
7:33:03 PM.261,"23.40\r\n",received
7:33:03 PM.773,"23.40\r\n",received
7:33:04 PM.269,"23.40\r\n",received
7:33:04 PM.797,"23.40\r\n",received
7:33:05 PM.293,"23.40\r\n",received
7:33:05 PM.788,"23.40\r\n",received
7:33:06 PM.284,"23.40\r\n",received
7:33:06 PM.813,"23.40\r\n",received
7:33:07 PM.325,"23.40\r\n",received
7:33:07 PM.821,"23.40\r\n",received
7:33:08 PM.316,"23.40\r\n",received
7:33:08 PM.844,"23.40\r\n",received
7:33:09 PM.340,"23.40\r\n",received
7:33:09 PM.854,"23.40\r\n",received
7:33:10 PM.349,"23.40\r\n",received
7:33:10 PM.877,"23.40\r\n",received
7:33:11 PM.373,"23.40\r\n",received
7:33:11 PM.868,"23.40\r\n",received
7:33:12 PM.380,"23.40\r\n",received
7:33:12 PM.893,"23.40\r\n",received
7:33:13 PM.406,"23.40\r\n",received
7:33:13 PM.901,"23.40\r\n",received
7:33:14 PM.396,"23.40\r\n",received
7:33:14 PM.926,"23.40\r\n",received
7:33:15 PM.420,"23.40\r\n",received
7:33:15 PM.916,"23.40\r\n",received
7:33:16 PM.429,"23.40\r\n",received
7:33:16 PM.940,"23.40\r\n",received
7:33:17 PM.455,"23.40\r\n",received
7:33:17 PM.949,"23.40\r\n",received
7:33:18 PM.445,"23.40\r\n",received
7:33:18 PM.972,"23.40\r\n",received
7:33:19 PM.469,"23.40\r\n",received
7:33:19 PM.965,"23.40\r\n",received
7:33:20 PM.477,"23.40\r\n",received
7:33:20 PM.989,"23.40\r\n",received
7:33:21 PM.501,"23.40\r\n",received
7:33:21 PM.997,"23.40\r\n",received
7:33:22 PM.493,"23.40\r\n",received
7:33:23 PM.21,"23.40\r\n",received
7:33:23 PM.517,"23.40\r\n",received
7:33:24 PM.29,"23.40\r\n",received
7:33:24 PM.525,"23.40\r\n",received
7:33:25 PM.54,"23.40\r\n",received
7:33:25 PM.548,"23.40\r\n",received
7:33:26 PM.45,"23.40\r\n",received
7:33:26 PM.540,"23.40\r\n",received
7:33:27 PM.69,"23.40\r\n",received
7:33:27 PM.565,"23.40\r\n",received
7:33:28 PM.76,"23.40\r\n",received
7:33:28 PM.573,"23.40\r\n",received
7:33:29 PM.101,"23.40\r\n",received
7:33:29 PM.597,"23.40\r\n",received
7:33:30 PM.93,"23.40\r\n",received
7:33:30 PM.604,"23.40\r\n",received
7:33:31 PM.117,"23.40\r\n",received
7:33:31 PM.628,"23.40\r\n",received
7:33:32 PM.126,"23.40\r\n",received
7:33:32 PM.620,"23.40\r\n",received
7:33:33 PM.149,"23.40\r\n",received
7:33:33 PM.645,"23.40\r\n",received
7:33:34 PM.141,"23.40\r\n",received
7:33:34 PM.653,"23.40\r\n",received
7:33:35 PM.164,"23.40\r\n",received
7:33:35 PM.679,"23.40\r\n",received
7:33:36 PM.173,"23.40\r\n",received
7:33:36 PM.669,"23.40\r\n",received
7:33:37 PM.196,"23.40\r\n",received
7:33:37 PM.693,"23.40\r\n",received
7:33:38 PM.204,"23.40\r\n",received
7:33:38 PM.701,"23.40\r\n",received
7:33:39 PM.229,"23.40\r\n",received
7:33:39 PM.725,"23.40\r\n",received
7:33:40 PM.221,"23.40\r\n",received
7:33:40 PM.733,"23.40\r\n",received
7:33:41 PM.245,"23.40\r\n",received
7:33:41 PM.757,"23.40\r\n",received
7:33:42 PM.252,"23.40\r\n",received
7:33:42 PM.749,"23.40\r\n",received
7:33:43 PM.277,"23.40\r\n",received
7:33:43 PM.773,"23.40\r\n",received
7:33:44 PM.284,"23.40\r\n",received
7:33:44 PM.781,"23.40\r\n",received
7:33:45 PM.308,"23.40\r\n",received
7:33:45 PM.805,"23.40\r\n",received
7:33:46 PM.301,"23.40\r\n",received
7:33:46 PM.796,"23.40\r\n",received
7:33:47 PM.325,"23.40\r\n",received
7:33:47 PM.821,"23.40\r\n",received
7:33:48 PM.333,"23.40\r\n",received
7:33:48 PM.829,"23.40\r\n",received
7:33:49 PM.356,"23.40\r\n",received
7:33:49 PM.853,"23.40\r\n",received
7:33:50 PM.349,"23.40\r\n",received
7:33:50 PM.845,"23.40\r\n",received
7:33:51 PM.373,"23.40\r\n",received
7:33:51 PM.884,"23.40\r\n",received
7:33:52 PM.381,"23.40\r\n",received
7:33:52 PM.877,"23.40\r\n",received
7:33:53 PM.404,"23.40\r\n",received
7:33:53 PM.901,"23.40\r\n",received
7:33:54 PM.397,"23.40\r\n",received
7:33:54 PM.913,"23.40\r\n",received
7:33:55 PM.420,"23.40\r\n",received
7:33:55 PM.932,"23.40\r\n",received
7:33:56 PM.429,"23.40\r\n",received
7:33:56 PM.925,"23.40\r\n",received
7:33:57 PM.453,"23.40\r\n",received
7:33:57 PM.949,"23.40\r\n",received
7:33:58 PM.444,"23.40\r\n",received
7:33:58 PM.958,"23.40\r\n",received
7:33:59 PM.486,"23.40\r\n",received
7:33:59 PM.983,"23.40\r\n",received
7:34:00 PM.477,"23.40\r\n",received
7:34:00 PM.973,"23.40\r\n",received
7:34:01 PM.501,"23.40\r\n",received
7:34:01 PM.997,"23.40\r\n",received
7:34:02 PM.509,"23.40\r\n",received
7:34:03 PM.7,"23.40\r\n",received
7:34:03 PM.536,"23.40\r\n",received
7:34:04 PM.29,"23.40\r\n",received
7:34:04 PM.525,"23.40\r\n",received
7:34:05 PM.20,"23.40\r\n",received
7:34:05 PM.550,"23.40\r\n",received
7:34:06 PM.60,"23.40\r\n",received
7:34:06 PM.561,"23.40\r\n",received
7:34:07 PM.53,"23.40\r\n",received
7:34:07 PM.581,"23.40\r\n",received
7:34:08 PM.76,"23.40\r\n",received
7:34:08 PM.589,"23.40\r\n",received
7:34:09 PM.85,"23.40\r\n",received
7:34:09 PM.613,"23.40\r\n",received
7:34:10 PM.109,"23.40\r\n",received
7:34:10 PM.605,"23.40\r\n",received
7:34:11 PM.101,"23.40\r\n",received
7:34:11 PM.629,"23.40\r\n",received
7:34:12 PM.125,"23.40\r\n",received
7:34:12 PM.642,"23.40\r\n",received
7:34:13 PM.132,"23.40\r\n",received
7:34:13 PM.661,"23.40\r\n",received
7:34:14 PM.157,"23.40\r\n",received
7:34:14 PM.653,"23.40\r\n",received
7:34:15 PM.165,"23.40\r\n",received
7:34:15 PM.677,"23.40\r\n",received
7:34:16 PM.190,"23.40\r\n",received
7:34:16 PM.684,"23.40\r\n",received
7:34:17 PM.180,"23.40\r\n",received
7:34:17 PM.709,"23.40\r\n",received
7:34:18 PM.205,"23.40\r\n",received
7:34:18 PM.701,"23.40\r\n",received
7:34:19 PM.213,"23.40\r\n",received
7:34:19 PM.741,"23.40\r\n",received
7:34:20 PM.237,"23.40\r\n",received
7:34:20 PM.733,"23.40\r\n",received
7:34:21 PM.229,"23.40\r\n",received
7:34:21 PM.757,"23.40\r\n",received
7:34:22 PM.253,"23.40\r\n",received
7:34:22 PM.768,"23.40\r\n",received
7:34:23 PM.262,"23.40\r\n",received
7:34:23 PM.789,"23.40\r\n",received
7:34:24 PM.285,"23.40\r\n",received
7:34:24 PM.780,"23.40\r\n",received
7:34:25 PM.292,"23.40\r\n",received
7:34:25 PM.805,"23.40\r\n",received
7:34:26 PM.317,"23.40\r\n",received
7:34:26 PM.812,"23.40\r\n",received
7:34:27 PM.309,"23.40\r\n",received
7:34:27 PM.837,"23.40\r\n",received
7:34:28 PM.333,"23.40\r\n",received
7:34:28 PM.829,"23.40\r\n",received
7:34:29 PM.341,"23.40\r\n",received
7:34:29 PM.853,"23.40\r\n",received
7:34:30 PM.368,"23.40\r\n",received
7:34:30 PM.861,"23.40\r\n",received
7:34:31 PM.357,"23.40\r\n",received
7:34:31 PM.886,"23.40\r\n",received
7:34:32 PM.381,"23.40\r\n",received
7:34:32 PM.894,"23.40\r\n",received
7:34:33 PM.388,"23.40\r\n",received
7:34:33 PM.917,"23.40\r\n",received
7:34:34 PM.413,"23.40\r\n",received
7:34:34 PM.909,"23.40\r\n",received
7:34:35 PM.404,"23.40\r\n",received
7:34:35 PM.933,"23.40\r\n",received
7:34:36 PM.429,"23.40\r\n",received
7:34:36 PM.940,"23.40\r\n",received
7:34:37 PM.437,"23.40\r\n",received
7:34:37 PM.966,"23.40\r\n",received
7:34:38 PM.461,"23.40\r\n",received
7:34:38 PM.956,"23.40\r\n",received
7:34:39 PM.472,"23.40\r\n",received
7:34:39 PM.997,"23.40\r\n",received
7:34:40 PM.493,"23.40\r\n",received
7:34:40 PM.989,"23.40\r\n",received
7:34:41 PM.485,"23.40\r\n",received
7:34:42 PM.13,"23.40\r\n",received
7:34:42 PM.509,"23.40\r\n",received
7:34:43 PM.21,"23.40\r\n",received
7:34:43 PM.517,"23.40\r\n",received
7:34:44 PM.46,"23.40\r\n",received
7:34:44 PM.541,"23.40\r\n",received
7:34:45 PM.37,"23.40\r\n",received
7:34:45 PM.533,"23.40\r\n",received
7:34:46 PM.61,"23.40\r\n",received
7:34:46 PM.556,"23.40\r\n",received
7:34:47 PM.69,"23.40\r\n",received
7:34:47 PM.565,"23.40\r\n",received
7:34:48 PM.95,"23.40\r\n",received
7:34:48 PM.589,"23.40\r\n",received
7:34:49 PM.85,"23.40\r\n",received
7:34:49 PM.581,"23.40\r\n",received
7:34:50 PM.109,"23.40\r\n",received
7:34:50 PM.622,"23.40\r\n",received
7:34:51 PM.117,"23.40\r\n",received
7:34:51 PM.613,"23.40\r\n",received
7:34:52 PM.141,"23.40\r\n",received
7:34:52 PM.637,"23.40\r\n",received
7:34:53 PM.134,"23.40\r\n",received
7:34:53 PM.646,"23.40\r\n",received
7:34:54 PM.157,"23.40\r\n",received
7:34:54 PM.670,"23.40\r\n",received
7:34:55 PM.164,"23.40\r\n",received
7:34:55 PM.661,"23.40\r\n",received
7:34:56 PM.189,"23.40\r\n",received
7:34:56 PM.685,"23.40\r\n",received
7:34:57 PM.181,"23.40\r\n",received
7:34:57 PM.693,"23.40\r\n",received
7:34:58 PM.205,"23.40\r\n",received
7:34:58 PM.720,"23.40\r\n",received
7:34:59 PM.214,"23.40\r\n",received
7:34:59 PM.708,"23.40\r\n",received
7:35:00 PM.237,"23.40\r\n",received
7:35:00 PM.733,"23.40\r\n",received
7:35:01 PM.254,"23.40\r\n",received
7:35:01 PM.741,"23.40\r\n",received
7:35:02 PM.268,"23.40\r\n",received
7:35:02 PM.765,"23.40\r\n",received
7:35:03 PM.261,"23.40\r\n",received
7:35:03 PM.756,"23.40\r\n",received
7:35:04 PM.284,"23.40\r\n",received
7:35:04 PM.781,"23.40\r\n",received
7:35:05 PM.295,"23.40\r\n",received
7:35:05 PM.788,"23.40\r\n",received
7:35:06 PM.318,"23.40\r\n",received
7:35:06 PM.813,"23.40\r\n",received
7:35:07 PM.309,"23.40\r\n",received
7:35:07 PM.805,"23.40\r\n",received
7:35:08 PM.348,"23.40\r\n",received
7:35:08 PM.845,"23.40\r\n",received
7:35:09 PM.340,"23.40\r\n",received
7:35:09 PM.837,"23.40\r\n",received
7:35:10 PM.365,"23.40\r\n",received
7:35:10 PM.861,"23.40\r\n",received
7:35:11 PM.373,"23.40\r\n",received
7:35:11 PM.869,"23.40\r\n",received
7:35:12 PM.410,"23.40\r\n",received
7:35:12 PM.892,"23.40\r\n",received
7:35:13 PM.450,"23.40\r\n",received
7:35:13 PM.900,"23.40\r\n",received
7:35:14 PM.414,"23.40\r\n",received
7:35:14 PM.927,"23.40\r\n",received
7:35:15 PM.472,"23.40\r\n",received
7:35:15 PM.917,"23.40\r\n",received
7:35:16 PM.444,"23.40\r\n",received
7:35:16 PM.941,"23.40\r\n",received
7:35:17 PM.437,"23.40\r\n",received
7:35:17 PM.949,"23.40\r\n",received
7:35:18 PM.461,"23.40\r\n",received
7:35:18 PM.974,"23.40\r\n",received
7:35:19 PM.469,"23.40\r\n",received
7:35:19 PM.965,"23.40\r\n",received
7:35:20 PM.493,"23.40\r\n",received
7:35:20 PM.988,"23.40\r\n",received
7:35:21 PM.506,"23.40\r\n",received
7:35:21 PM.996,"23.40\r\n",received
7:35:22 PM.532,"23.40\r\n",received
7:35:23 PM.21,"23.40\r\n",received
7:35:23 PM.517,"23.40\r\n",received
7:35:24 PM.12,"23.40\r\n",received
7:35:24 PM.541,"23.40\r\n",received
7:35:25 PM.37,"23.40\r\n",received
7:35:25 PM.549,"23.40\r\n",received
7:35:26 PM.45,"23.40\r\n",received
7:35:26 PM.574,"23.40\r\n",received
7:35:27 PM.68,"23.40\r\n",received
7:35:27 PM.565,"23.40\r\n",received
7:35:28 PM.61,"23.40\r\n",received
7:35:28 PM.589,"23.40\r\n",received
7:35:29 PM.115,"23.40\r\n",received
7:35:29 PM.599,"23.40\r\n",received
7:35:30 PM.93,"23.40\r\n",received
7:35:30 PM.628,"23.40\r\n",received
7:35:31 PM.116,"23.40\r\n",received
7:35:31 PM.613,"23.40\r\n",received
7:35:32 PM.126,"23.40\r\n",received
7:35:32 PM.636,"23.40\r\n",received
7:35:33 PM.153,"23.40\r\n",received
7:35:33 PM.645,"23.40\r\n",received
7:35:34 PM.141,"23.40\r\n",received
7:35:34 PM.668,"23.40\r\n",received
7:35:35 PM.165,"23.40\r\n",received
7:35:35 PM.661,"23.40\r\n",received
7:35:36 PM.174,"23.40\r\n",received
7:35:36 PM.684,"23.40\r\n",received
7:35:37 PM.198,"23.40\r\n",received
7:35:37 PM.692,"23.40\r\n",received
7:35:38 PM.189,"23.40\r\n",received
7:35:38 PM.717,"23.40\r\n",received
7:35:39 PM.213,"23.40\r\n",received
7:35:39 PM.729,"23.40\r\n",received
7:35:40 PM.221,"23.40\r\n",received
7:35:40 PM.749,"23.40\r\n",received
7:35:41 PM.245,"23.40\r\n",received
7:35:41 PM.741,"23.40\r\n",received
7:35:42 PM.255,"23.40\r\n",received
7:35:42 PM.764,"23.40\r\n",received
7:35:43 PM.277,"23.40\r\n",received
7:35:43 PM.773,"23.40\r\n",received
7:35:44 PM.269,"23.40\r\n",received
7:35:44 PM.796,"23.40\r\n",received
7:35:45 PM.293,"23.40\r\n",received
7:35:45 PM.825,"23.40\r\n",received
7:35:46 PM.303,"23.40\r\n",received
7:35:46 PM.831,"23.40\r\n",received
7:35:47 PM.326,"23.40\r\n",received
7:35:47 PM.821,"23.40\r\n",received
7:35:48 PM.317,"23.40\r\n",received
7:35:48 PM.845,"23.40\r\n",received
7:35:49 PM.341,"23.40\r\n",received
7:35:49 PM.857,"23.40\r\n",received
7:35:50 PM.348,"23.40\r\n",received
7:35:50 PM.887,"23.40\r\n",received
7:35:51 PM.373,"23.40\r\n",received
7:35:51 PM.868,"23.40\r\n",received
7:35:52 PM.364,"23.40\r\n",received
7:35:52 PM.893,"23.40\r\n",received
7:35:53 PM.424,"23.40\r\n",received
7:35:53 PM.907,"23.40\r\n",received
7:35:54 PM.397,"23.40\r\n",received
7:35:54 PM.928,"23.40\r\n",received
7:35:55 PM.420,"23.40\r\n",received
7:35:55 PM.917,"23.40\r\n",received
7:35:56 PM.433,"23.40\r\n",received
7:35:56 PM.941,"23.40\r\n",received
7:35:57 PM.460,"23.40\r\n",received
7:35:57 PM.949,"23.40\r\n",received
7:35:58 PM.444,"23.40\r\n",received
7:35:58 PM.973,"23.40\r\n",received
7:35:59 PM.468,"23.40\r\n",received
7:35:59 PM.965,"23.40\r\n",received
7:36:00 PM.478,"23.40\r\n",received
7:36:00 PM.990,"23.40\r\n",received
7:36:01 PM.510,"23.40\r\n",received
7:36:01 PM.997,"23.40\r\n",received
7:36:02 PM.493,"23.40\r\n",received
7:36:03 PM.20,"23.40\r\n",received
7:36:03 PM.517,"23.40\r\n",received
7:36:04 PM.51,"23.40\r\n",received
7:36:04 PM.527,"23.40\r\n",received
7:36:05 PM.58,"23.40\r\n",received
7:36:05 PM.549,"23.40\r\n",received
7:36:06 PM.45,"23.40\r\n",received
7:36:06 PM.541,"23.40\r\n",received
7:36:07 PM.68,"23.40\r\n",received
7:36:07 PM.564,"23.40\r\n",received
7:36:08 PM.84,"23.40\r\n",received
7:36:08 PM.573,"23.40\r\n",received
7:36:09 PM.101,"23.40\r\n",received
7:36:09 PM.597,"23.40\r\n",received
7:36:10 PM.93,"23.40\r\n",received
7:36:10 PM.611,"23.40\r\n",received
7:36:11 PM.117,"23.40\r\n",received
7:36:11 PM.629,"23.40\r\n",received
7:36:12 PM.125,"23.40\r\n",received
7:36:12 PM.621,"23.40\r\n",received
7:36:13 PM.149,"23.40\r\n",received
7:36:13 PM.645,"23.40\r\n",received
7:36:14 PM.156,"23.40\r\n",received
7:36:14 PM.653,"23.40\r\n",received
7:36:15 PM.180,"23.40\r\n",received
7:36:15 PM.677,"23.40\r\n",received
7:36:16 PM.173,"23.40\r\n",received
7:36:16 PM.669,"23.40\r\n",received
7:36:17 PM.197,"23.40\r\n",received
7:36:17 PM.692,"23.40\r\n",received
7:36:18 PM.211,"23.40\r\n",received
7:36:18 PM.701,"23.40\r\n",received
7:36:19 PM.229,"23.40\r\n",received
7:36:19 PM.724,"23.40\r\n",received
7:36:20 PM.221,"23.40\r\n",received
7:36:20 PM.733,"23.40\r\n",received
7:36:21 PM.245,"23.40\r\n",received
7:36:21 PM.761,"23.40\r\n",received
7:36:22 PM.253,"23.40\r\n",received
7:36:22 PM.749,"23.40\r\n",received
7:36:23 PM.276,"23.40\r\n",received
7:36:23 PM.773,"23.40\r\n",received
7:36:24 PM.269,"23.40\r\n",received
7:36:24 PM.781,"23.40\r\n",received
7:36:25 PM.293,"23.40\r\n",received
7:36:25 PM.805,"23.40\r\n",received
7:36:26 PM.301,"23.40\r\n",received
7:36:26 PM.796,"23.40\r\n",received
7:36:27 PM.325,"23.40\r\n",received
7:36:27 PM.820,"23.40\r\n",received
7:36:28 PM.333,"23.40\r\n",received
7:36:28 PM.829,"23.40\r\n",received
7:36:29 PM.357,"23.40\r\n",received
7:36:29 PM.859,"23.40\r\n",received
7:36:30 PM.349,"23.40\r\n",received
7:36:30 PM.845,"23.40\r\n",received
7:36:31 PM.373,"23.40\r\n",received
7:36:31 PM.869,"23.40\r\n",received
7:36:32 PM.381,"23.40\r\n",received
7:36:32 PM.888,"23.40\r\n",received
7:36:33 PM.406,"23.40\r\n",received
7:36:33 PM.901,"23.40\r\n",received
7:36:34 PM.396,"23.40\r\n",received
7:36:34 PM.893,"23.40\r\n",received
7:36:35 PM.421,"23.40\r\n",received
7:36:35 PM.934,"23.40\r\n",received
7:36:36 PM.428,"23.40\r\n",received
7:36:36 PM.925,"23.40\r\n",received
7:36:37 PM.453,"23.40\r\n",received
7:36:37 PM.949,"23.40\r\n",received
7:36:38 PM.444,"23.40\r\n",received
7:36:38 PM.957,"23.40\r\n",received
7:36:39 PM.485,"23.40\r\n",received
7:36:39 PM.983,"23.40\r\n",received
7:36:40 PM.477,"23.40\r\n",received
7:36:40 PM.973,"23.40\r\n",received
7:36:41 PM.501,"23.40\r\n",received
7:36:41 PM.997,"23.40\r\n",received
7:36:42 PM.509,"23.40\r\n",received
7:36:43 PM.5,"23.40\r\n",received
7:36:43 PM.534,"23.40\r\n",received
7:36:44 PM.29,"23.40\r\n",received
7:36:44 PM.525,"23.40\r\n",received
7:36:45 PM.36,"23.40\r\n",received
7:36:45 PM.550,"23.40\r\n",received
7:36:46 PM.62,"23.40\r\n",received
7:36:46 PM.557,"23.40\r\n",received
7:36:47 PM.53,"23.40\r\n",received
7:36:47 PM.581,"23.40\r\n",received
7:36:48 PM.78,"23.40\r\n",received
7:36:48 PM.573,"23.40\r\n",received
7:36:49 PM.84,"23.40\r\n",received
7:36:49 PM.597,"23.40\r\n",received
7:36:50 PM.108,"23.40\r\n",received
7:36:50 PM.605,"23.40\r\n",received
7:36:51 PM.102,"23.40\r\n",received
7:36:51 PM.629,"23.40\r\n",received
7:36:52 PM.124,"23.40\r\n",received
7:36:52 PM.622,"23.40\r\n",received
7:36:53 PM.135,"23.40\r\n",received
7:36:53 PM.663,"23.40\r\n",received
7:36:54 PM.157,"23.40\r\n",received
7:36:54 PM.654,"23.40\r\n",received
7:36:55 PM.149,"23.40\r\n",received
7:36:55 PM.677,"23.40\r\n",received
7:36:56 PM.173,"23.40\r\n",received
7:36:56 PM.686,"23.40\r\n",received
7:36:57 PM.181,"23.40\r\n",received
7:36:57 PM.709,"23.40\r\n",received
7:36:58 PM.205,"23.40\r\n",received
7:36:58 PM.702,"23.40\r\n",received
7:36:59 PM.197,"23.40\r\n",received
7:36:59 PM.725,"23.40\r\n",received
7:37:00 PM.221,"23.40\r\n",received
7:37:00 PM.733,"23.40\r\n",received
7:37:01 PM.229,"23.40\r\n",received
7:37:01 PM.761,"23.40\r\n",received
7:37:02 PM.253,"23.40\r\n",received
7:37:02 PM.748,"23.40\r\n",received
7:37:03 PM.263,"23.40\r\n",received
7:37:03 PM.773,"23.40\r\n",received
7:37:04 PM.285,"23.40\r\n",received
7:37:04 PM.781,"23.40\r\n",received
7:37:05 PM.277,"23.40\r\n",received
7:37:05 PM.804,"23.40\r\n",received
7:37:06 PM.302,"23.40\r\n",received
7:37:06 PM.797,"23.40\r\n",received
7:37:07 PM.309,"23.40\r\n",received
7:37:07 PM.821,"23.40\r\n",received
7:37:08 PM.334,"23.40\r\n",received
7:37:08 PM.829,"23.40\r\n",received
7:37:09 PM.325,"23.40\r\n",received
7:37:09 PM.852,"23.40\r\n",received
7:37:10 PM.349,"23.40\r\n",received
7:37:10 PM.861,"23.40\r\n",received
7:37:11 PM.356,"23.40\r\n",received
7:37:11 PM.885,"23.40\r\n",received
7:37:12 PM.381,"23.40\r\n",received
7:37:12 PM.877,"23.40\r\n",received
7:37:13 PM.390,"23.40\r\n",received
7:37:13 PM.901,"23.40\r\n",received
7:37:14 PM.413,"23.40\r\n",received
7:37:14 PM.908,"23.40\r\n",received
7:37:15 PM.405,"23.40\r\n",received
7:37:15 PM.933,"23.40\r\n",received
7:37:16 PM.429,"23.40\r\n",received
7:37:16 PM.942,"23.40\r\n",received
7:37:17 PM.440,"23.40\r\n",received
7:37:17 PM.964,"23.40\r\n",received
7:37:18 PM.463,"23.40\r\n",received
7:37:18 PM.957,"23.40\r\n",received
7:37:19 PM.453,"23.40\r\n",received
7:37:19 PM.980,"23.40\r\n",received
7:37:20 PM.477,"23.40\r\n",received
7:37:20 PM.989,"23.40\r\n",received
7:37:21 PM.484,"23.40\r\n",received
7:37:22 PM.14,"23.40\r\n",received
7:37:22 PM.508,"23.40\r\n",received
7:37:23 PM.5,"23.40\r\n",received
7:37:23 PM.500,"23.40\r\n",received
7:37:24 PM.29,"23.40\r\n",received
7:37:24 PM.541,"23.40\r\n",received
7:37:25 PM.37,"23.40\r\n",received
7:37:25 PM.533,"23.40\r\n",received
7:37:26 PM.61,"23.40\r\n",received
7:37:26 PM.557,"23.40\r\n",received
7:37:27 PM.53,"23.40\r\n",received
7:37:27 PM.565,"23.40\r\n",received
7:37:28 PM.77,"23.40\r\n",received
7:37:28 PM.590,"23.40\r\n",received
7:37:29 PM.85,"23.40\r\n",received
7:37:29 PM.581,"23.40\r\n",received
7:37:30 PM.109,"23.30\r\n",received
7:37:30 PM.605,"23.30\r\n",received
7:37:31 PM.118,"23.30\r\n",received
7:37:31 PM.613,"23.30\r\n",received
7:37:32 PM.141,"23.30\r\n",received
7:37:32 PM.637,"23.30\r\n",received
7:37:33 PM.133,"23.30\r\n",received
7:37:33 PM.645,"23.30\r\n",received
7:37:34 PM.157,"23.20\r\n",received
7:37:34 PM.668,"23.20\r\n",received
7:37:35 PM.165,"23.20\r\n",received
7:37:35 PM.678,"23.20\r\n",received
7:37:36 PM.189,"23.10\r\n",received
7:37:36 PM.703,"23.10\r\n",received
7:37:37 PM.197,"23.10\r\n",received
7:37:37 PM.710,"23.10\r\n",received
7:37:38 PM.221,"23.10\r\n",received
7:37:38 PM.734,"23.10\r\n",received
7:37:39 PM.229,"23.10\r\n",received
